observation_id,carrier,period_end_date,field_name,reported_or_normalized_value,exact_reported_metric_label,source_publication_date,source_page_or_section,source_url,local_source_file,extraction_method,confidence,notes
ODFL_FY2024_Q1_2024-03-31,Old Dominion Freight Line,2024-03-31,revenue_m,1460.073,Revenue / Operating Revenue / Segment revenue,2024-04-24,Quarterly financial and operating statistics tables,https://www.sec.gov/Archives/edgar/data/878927/000095017024047274/odfl-ex99_1.htm,outputs\phase1b_ltl_peer_panel\sources\ODFL_2024_Q1_SEC_ex99_1.htm,Reported,High,ODFL single LTL segment; company reports operating ratio and daily metrics.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,revenue_per_shipment,379.0,LTL revenue per shipment / Composite revenue per shipment,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,revenue_per_shipment_ex_fuel,319.75,LTL revenue per shipment excluding fuel surcharge,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,revenue_per_cwt,28.77,LTL revenue per hundredweight / Composite revenue per hundredweight,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,revenue_per_cwt_ex_fuel,24.34,LTL revenue per hundredweight excluding fuel surcharge,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,revenue_per_cwt_ex_fuel_yoy_pct,6.7,Revenue per hundredweight excluding fuel surcharge year-over-year change,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q3_2024-09-30,XPO North American LTL,2024-09-30,yield_ex_fuel_reported,6.7,Yield excluding fuel surcharge growth where source uses yield language,2024-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_m,1156,Revenue / Operating Revenue / Segment revenue,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,operating_income_m,179,Operating income / Operating Income,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,adjusted_operating_income_m,159,Adjusted operating income / Non-GAAP measure,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,operating_margin_pct,15.5,Operating margin / derived from operating ratio where applicable,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,adjusted_operating_margin_pct,13.8,Adjusted operating margin / Non-GAAP measure,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,operating_ratio_pct,84.5,Operating ratio / derived from operating margin where applicable,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,adjusted_operating_ratio_pct,86.2,Adjusted operating ratio,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,avg_daily_shipments,49109,LTL shipments per day / Total average daily shipments / Shipments per day,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,shipments_yoy_pct,-4.4,LTL shipments per day change / Total average daily shipments change,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,tonnage_per_day,32716.5,LTL tonnage per day / pounds per day converted to tons,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Derived: reported pounds/day in thousands * 1000 / 2000,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,tonnage_yoy_pct,-5.7,LTL tonnage per day change / pounds per day change,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,weight_per_shipment_lbs,1332,LTL weight per shipment (lbs.) / Composite weight per shipment,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_per_shipment,382.32,LTL revenue per shipment / Composite revenue per shipment,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_per_shipment_ex_fuel,325.62,LTL revenue per shipment excluding fuel surcharge,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_per_cwt,29.09,LTL revenue per hundredweight / Composite revenue per hundredweight,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_per_cwt_ex_fuel,24.84,LTL revenue per hundredweight excluding fuel surcharge,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,revenue_per_cwt_ex_fuel_yoy_pct,6.3,Revenue per hundredweight excluding fuel surcharge year-over-year change,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2024_Q4_2024-12-31,XPO North American LTL,2024-12-31,yield_ex_fuel_reported,6.3,Yield excluding fuel surcharge growth where source uses yield language,2025-02-06,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-fourth-quarter-and-full-year-2024-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_m,1172,Revenue / Operating Revenue / Segment revenue,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,operating_income_m,158,Operating income / Operating Income,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,adjusted_operating_income_m,165,Adjusted operating income / Non-GAAP measure,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,operating_margin_pct,13.5,Operating margin / derived from operating ratio where applicable,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,adjusted_operating_margin_pct,14.1,Adjusted operating margin / Non-GAAP measure,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,operating_ratio_pct,86.5,Operating ratio / derived from operating margin where applicable,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,adjusted_operating_ratio_pct,85.9,Adjusted operating ratio,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,avg_daily_shipments,48400,LTL shipments per day / Total average daily shipments / Shipments per day,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,shipments_yoy_pct,-5.8,LTL shipments per day change / Total average daily shipments change,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,tonnage_per_day,32713.5,LTL tonnage per day / pounds per day converted to tons,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Derived: reported pounds/day in thousands * 1000 / 2000,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,tonnage_yoy_pct,-7.5,LTL tonnage per day change / pounds per day change,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,weight_per_shipment_lbs,1352,LTL weight per shipment (lbs.) / Composite weight per shipment,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_per_shipment,384.27,LTL revenue per shipment / Composite revenue per shipment,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_per_shipment_ex_fuel,325.74,LTL revenue per shipment excluding fuel surcharge,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_per_cwt,29.06,LTL revenue per hundredweight / Composite revenue per hundredweight,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_per_cwt_ex_fuel,24.73,LTL revenue per hundredweight excluding fuel surcharge,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,revenue_per_cwt_ex_fuel_yoy_pct,6.9,Revenue per hundredweight excluding fuel surcharge year-over-year change,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q1_2025-03-31,XPO North American LTL,2025-03-31,yield_ex_fuel_reported,6.9,Yield excluding fuel surcharge growth where source uses yield language,2025-05-01,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-first-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_m,1240,Revenue / Operating Revenue / Segment revenue,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,operating_income_m,199,Operating income / Operating Income,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,adjusted_operating_income_m,211,Adjusted operating income / Non-GAAP measure,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,operating_margin_pct,16.0,Operating margin / derived from operating ratio where applicable,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,adjusted_operating_margin_pct,17.1,Adjusted operating margin / Non-GAAP measure,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,operating_ratio_pct,84.0,Operating ratio / derived from operating margin where applicable,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,adjusted_operating_ratio_pct,82.9,Adjusted operating ratio,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,avg_daily_shipments,50782,LTL shipments per day / Total average daily shipments / Shipments per day,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,shipments_yoy_pct,-5.1,LTL shipments per day change / Total average daily shipments change,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,tonnage_per_day,33906.5,LTL tonnage per day / pounds per day converted to tons,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Derived: reported pounds/day in thousands * 1000 / 2000,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,tonnage_yoy_pct,-6.7,LTL tonnage per day change / pounds per day change,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,weight_per_shipment_lbs,1335,LTL weight per shipment (lbs.) / Composite weight per shipment,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_per_shipment,384.13,LTL revenue per shipment / Composite revenue per shipment,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_per_shipment_ex_fuel,327.53,LTL revenue per shipment excluding fuel surcharge,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_per_cwt,29.23,LTL revenue per hundredweight / Composite revenue per hundredweight,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_per_cwt_ex_fuel,24.99,LTL revenue per hundredweight excluding fuel surcharge,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,revenue_per_cwt_ex_fuel_yoy_pct,6.1,Revenue per hundredweight excluding fuel surcharge year-over-year change,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q2_2025-06-30,XPO North American LTL,2025-06-30,yield_ex_fuel_reported,6.1,Yield excluding fuel surcharge growth where source uses yield language,2025-07-31,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-second-quarter-2025-results/,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q3_2025-09-30,XPO North American LTL,2025-09-30,revenue_m,1255,Revenue / Operating Revenue / Segment revenue,2025-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q3_2025-09-30,XPO North American LTL,2025-09-30,operating_income_m,208,Operating income / Operating Income,2025-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q3_2025-09-30,XPO North American LTL,2025-09-30,adjusted_operating_income_m,217,Adjusted operating income / Non-GAAP measure,2025-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2025-results,,Reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
XPO_FY2025_Q3_2025-09-30,XPO North American LTL,2025-09-30,operating_margin_pct,16.6,Operating margin / derived from operating ratio where applicable,2025-10-30,North American LTL operating statistics and segment results,https://investors.xpo.com/news-releases/news-release-details/xpo-reports-third-quarter-2025-results,,Reported or algebraic complement when only reciprocal ratio is reported,Medium,XPO source reports pounds/day in thousands; normalized tonnage/day converts pounds to tons. XPO 2024-2025 source pages retained as URL-only after local downloads timed out.
